scenario,route_index,fixture_sha256,policy,success,failure,cost_units,incremental_cost_units,probe_attempted,recovery_attempted,peak_records,peak_serialized_bytes
revision_cheap_recovery,13,b8a0f20bb08dd31dfc5bb9c74965a75c76e0a2358036eb171c9e2e4966a15fc6,reference_inspect,True,,11,1,True,False,2,145
revision_cheap_recovery,14,1ce0f533857fa96e1b71d0504eb2e10f1b1543e4d50e01a6837d3e7c55b94e42,reference_inspect,True,,11,1,True,False,2,145
revision_cheap_recovery,15,ff2d02b308a2ab2ffee3b69369efa8c59e9db7c589866b3acc48bd97fc9caf82,reference_inspect,True,,11,1,True,False,2,145
revision_cheap_recovery,16,06b68b8cce1f286654ce17a7af9ee9e5c3bcefa264913f9c9623d71c1a6e4eec,reference_inspect,True,,11,1,True,False,2,145
revision_cheap_recovery,17,304cc4cb093b334aa96f8e42ccb46bde7f47c6287c5ad5df670ec057b0dbd6a2,reference_inspect,True,,11,1,True,False,2,145
revision_cheap_recovery,18,727bfea16065d253b18cbc655953f180353bfbb87b997a667699229c1ac92dd1,reference_inspect,True,,11,1,True,False,2,145
revision_cheap_recovery,19,ca94aebd2c7a27648dbb925c224d48858f691601f274384503aedd46baaf5023,reference_inspect,True,,11,1,True,False,2,145
revision_cheap_recovery,20,b370c606c91b903798ad90f3673640def9bf8f7eeed467411381bb478434e15b,reference_inspect,True,,11,1,True,False,2,145
revision_cheap_recovery,21,5012d2acd35fedbbb3b19f6ab7010df18713e9bc16524de1d6f9342b42c6f53d,reference_inspect,True,,11,1,True,False,2,145
revision_cheap_recovery,22,720caca684fd8b7c77dee9d772bb240f2c04f23ad7dc5cf8db9b221cd6f6f0e8,reference_inspect,True,,11,1,True,False,2,145
revision_cheap_recovery,23,fffc69a3736edeccfef14e416d5857ccf75518f524aa72f4542fa53e93eecc1f,reference_inspect,True,,11,1,True,False,2,145
revision_cheap_recovery,24,832cd57e18569f445ff880017d735fee98fd369bcd95d084221f6483ec695cb1,reference_inspect,True,,11,1,True,False,2,145
revision_cheap_recovery,25,eb53dfc9a36f6079c23accd74f03e0bcee906849eed87831a22bbc98fe30194f,reference_inspect,True,,11,1,True,False,2,145
revision_cheap_recovery,26,407b5090160187b432a518ceb157f2d48eacff76a706f449a11d4814078c17be,reference_inspect,True,,11,1,True,False,2,145
revision_cheap_recovery,27,4c00c38ecc2be2740153371704a24312ce43d8e34bda84a2eb48525bddfd22a7,reference_inspect,True,,11,1,True,False,2,145
revision_cheap_recovery,28,361c1bdc8b2e9dc7190d5ab2bc35278bc699dd86136e8533272367ac0a2eb7a8,reference_inspect,True,,11,1,True,False,2,145
revision_cheap_recovery,29,32975b1060567ccace3a10f56843033b5b93916162905af392ab9178ea8cd1d4,reference_inspect,True,,11,1,True,False,2,145
revision_cheap_recovery,0,dbddf4528fb727d81aa39b079b4352f4cb38669d267641063d275ff533c0cb65,reference_inspect_recover,True,,11,1,True,False,2,145
revision_cheap_recovery,1,b78c385f70be410db2fafbfce6164d433f0c860671beaad5e57df58d552210ed,reference_inspect_recover,True,,11,1,True,False,2,145
revision_cheap_recovery,2,c081d5dde0c2ea21ce1f8dcccbd36b6a32e3c519aeb8b793fe084fa59841ac56,reference_inspect_recover,True,,11,1,True,False,2,145
revision_cheap_recovery,3,a90d2e84b9b1037350cc8c9928eb02fcb758bb4c8fb5ba4b2ebef1234e8cc454,reference_inspect_recover,True,,11,1,True,False,2,145
revision_cheap_recovery,4,a30286f2faf3976e164326016dc25386ca33225301abd8d170387fc4d96f3871,reference_inspect_recover,True,,11,1,True,False,2,145
revision_cheap_recovery,5,3e77e4ec58b1180108af03ee44ccb099b38906e8a1993b7a8a70b224e767f7fe,reference_inspect_recover,True,,11,1,True,False,2,145
revision_cheap_recovery,6,3f50f262241674d6393e44cd7b778ddbc380b057281defa6862d082e416d7a80,reference_inspect_recover,True,,11,1,True,False,2,145
revision_cheap_recovery,7,73642b372b68249c121a6e70f4bfd336702db2bf346095307665735bbfaff6e4,reference_inspect_recover,True,,11,1,True,False,2,145
revision_cheap_recovery,8,721eb922b9eef46bfe1ec4da9d3cb3b875ad3ed7140e68cd97f8a278524d6c40,reference_inspect_recover,True,,11,1,True,False,2,145
revision_cheap_recovery,9,3feba52585d57dc8a3b2e07492bfdc3bbc87c387f6677b1ac4bafa8177ed0fc5,reference_inspect_recover,True,,11,1,True,False,2,145
revision_cheap_recovery,10,fd1426102297c04822c0dadaeb8662509bbb65e906763afc85e36005e510f21e,reference_inspect_recover,True,,11,1,True,False,2,145
revision_cheap_recovery,11,adcc261c96c419ee7c3e6c59da8437083794e796d44e127127925b20215cf4fe,reference_inspect_recover,True,,11,1,True,False,2,145
revision_cheap_recovery,12,505cc181bbc06bc2978c81fc08da590031942570a6be41b65a15fe1aa3e93553,reference_inspect_recover,True,,11,1,True,False,2,145
revision_cheap_recovery,13,b8a0f20bb08dd31dfc5bb9c74965a75c76e0a2358036eb171c9e2e4966a15fc6,reference_inspect_recover,True,,11,1,True,False,2,145
revision_cheap_recovery,14,1ce0f533857fa96e1b71d0504eb2e10f1b1543e4d50e01a6837d3e7c55b94e42,reference_inspect_recover,True,,11,1,True,False,2,145
revision_cheap_recovery,15,ff2d02b308a2ab2ffee3b69369efa8c59e9db7c589866b3acc48bd97fc9caf82,reference_inspect_recover,True,,11,1,True,False,2,145
revision_cheap_recovery,16,06b68b8cce1f286654ce17a7af9ee9e5c3bcefa264913f9c9623d71c1a6e4eec,reference_inspect_recover,True,,11,1,True,False,2,145
revision_cheap_recovery,17,304cc4cb093b334aa96f8e42ccb46bde7f47c6287c5ad5df670ec057b0dbd6a2,reference_inspect_recover,True,,11,1,True,False,2,145
revision_cheap_recovery,18,727bfea16065d253b18cbc655953f180353bfbb87b997a667699229c1ac92dd1,reference_inspect_recover,True,,11,1,True,False,2,145
revision_cheap_recovery,19,ca94aebd2c7a27648dbb925c224d48858f691601f274384503aedd46baaf5023,reference_inspect_recover,True,,11,1,True,False,2,145
revision_cheap_recovery,20,b370c606c91b903798ad90f3673640def9bf8f7eeed467411381bb478434e15b,reference_inspect_recover,True,,11,1,True,False,2,145
revision_cheap_recovery,21,5012d2acd35fedbbb3b19f6ab7010df18713e9bc16524de1d6f9342b42c6f53d,reference_inspect_recover,True,,11,1,True,False,2,145
revision_cheap_recovery,22,720caca684fd8b7c77dee9d772bb240f2c04f23ad7dc5cf8db9b221cd6f6f0e8,reference_inspect_recover,True,,11,1,True,False,2,145
revision_cheap_recovery,23,fffc69a3736edeccfef14e416d5857ccf75518f524aa72f4542fa53e93eecc1f,reference_inspect_recover,True,,11,1,True,False,2,145
revision_cheap_recovery,24,832cd57e18569f445ff880017d735fee98fd369bcd95d084221f6483ec695cb1,reference_inspect_recover,True,,11,1,True,False,2,145
revision_cheap_recovery,25,eb53dfc9a36f6079c23accd74f03e0bcee906849eed87831a22bbc98fe30194f,reference_inspect_recover,True,,11,1,True,False,2,145
revision_cheap_recovery,26,407b5090160187b432a518ceb157f2d48eacff76a706f449a11d4814078c17be,reference_inspect_recover,True,,11,1,True,False,2,145
revision_cheap_recovery,27,4c00c38ecc2be2740153371704a24312ce43d8e34bda84a2eb48525bddfd22a7,reference_inspect_recover,True,,11,1,True,False,2,145
revision_cheap_recovery,28,361c1bdc8b2e9dc7190d5ab2bc35278bc699dd86136e8533272367ac0a2eb7a8,reference_inspect_recover,True,,11,1,True,False,2,145
revision_cheap_recovery,29,32975b1060567ccace3a10f56843033b5b93916162905af392ab9178ea8cd1d4,reference_inspect_recover,True,,11,1,True,False,2,145
revision_cheap_recovery,0,dbddf4528fb727d81aa39b079b4352f4cb38669d267641063d275ff533c0cb65,recent_never,True,,10,0,False,False,2,145
revision_cheap_recovery,1,b78c385f70be410db2fafbfce6164d433f0c860671beaad5e57df58d552210ed,recent_never,False,missing_receipt,10,0,False,False,2,145
revision_cheap_recovery,2,c081d5dde0c2ea21ce1f8dcccbd36b6a32e3c519aeb8b793fe084fa59841ac56,recent_never,True,,10,0,False,False,2,145
revision_cheap_recovery,3,a90d2e84b9b1037350cc8c9928eb02fcb758bb4c8fb5ba4b2ebef1234e8cc454,recent_never,False,missing_receipt,10,0,False,False,2,145
revision_cheap_recovery,4,a30286f2faf3976e164326016dc25386ca33225301abd8d170387fc4d96f3871,recent_never,True,,10,0,False,False,2,145
revision_cheap_recovery,5,3e77e4ec58b1180108af03ee44ccb099b38906e8a1993b7a8a70b224e767f7fe,recent_never,False,missing_receipt,10,0,False,False,2,145
revision_cheap_recovery,6,3f50f262241674d6393e44cd7b778ddbc380b057281defa6862d082e416d7a80,recent_never,True,,10,0,False,False,2,145
revision_cheap_recovery,7,73642b372b68249c121a6e70f4bfd336702db2bf346095307665735bbfaff6e4,recent_never,False,missing_receipt,10,0,False,False,2,145
revision_cheap_recovery,8,721eb922b9eef46bfe1ec4da9d3cb3b875ad3ed7140e68cd97f8a278524d6c40,recent_never,True,,10,0,False,False,2,145
revision_cheap_recovery,9,3feba52585d57dc8a3b2e07492bfdc3bbc87c387f6677b1ac4bafa8177ed0fc5,recent_never,True,,10,0,False,False,2,145
revision_cheap_recovery,10,fd1426102297c04822c0dadaeb8662509bbb65e906763afc85e36005e510f21e,recent_never,True,,10,0,False,False,2,145
revision_cheap_recovery,11,adcc261c96c419ee7c3e6c59da8437083794e796d44e127127925b20215cf4fe,recent_never,False,missing_receipt,10,0,False,False,2,145
revision_cheap_recovery,12,505cc181bbc06bc2978c81fc08da590031942570a6be41b65a15fe1aa3e93553,recent_never,True,,10,0,False,False,2,145
revision_cheap_recovery,13,b8a0f20bb08dd31dfc5bb9c74965a75c76e0a2358036eb171c9e2e4966a15fc6,recent_never,False,missing_receipt,10,0,False,False,2,145
revision_cheap_recovery,14,1ce0f533857fa96e1b71d0504eb2e10f1b1543e4d50e01a6837d3e7c55b94e42,recent_never,True,,10,0,False,False,2,145
revision_cheap_recovery,15,ff2d02b308a2ab2ffee3b69369efa8c59e9db7c589866b3acc48bd97fc9caf82,recent_never,False,missing_receipt,10,0,False,False,2,145
revision_cheap_recovery,16,06b68b8cce1f286654ce17a7af9ee9e5c3bcefa264913f9c9623d71c1a6e4eec,recent_never,True,,10,0,False,False,2,145
revision_cheap_recovery,17,304cc4cb093b334aa96f8e42ccb46bde7f47c6287c5ad5df670ec057b0dbd6a2,recent_never,True,,10,0,False,False,2,145
revision_cheap_recovery,18,727bfea16065d253b18cbc655953f180353bfbb87b997a667699229c1ac92dd1,recent_never,True,,10,0,False,False,2,145
revision_cheap_recovery,19,ca94aebd2c7a27648dbb925c224d48858f691601f274384503aedd46baaf5023,recent_never,False,missing_receipt,10,0,False,False,2,145
revision_cheap_recovery,20,b370c606c91b903798ad90f3673640def9bf8f7eeed467411381bb478434e15b,recent_never,True,,10,0,False,False,2,145
revision_cheap_recovery,21,5012d2acd35fedbbb3b19f6ab7010df18713e9bc16524de1d6f9342b42c6f53d,recent_never,False,missing_receipt,10,0,False,False,2,145
revision_cheap_recovery,22,720caca684fd8b7c77dee9d772bb240f2c04f23ad7dc5cf8db9b221cd6f6f0e8,recent_never,True,,10,0,False,False,2,145
revision_cheap_recovery,23,fffc69a3736edeccfef14e416d5857ccf75518f524aa72f4542fa53e93eecc1f,recent_never,True,,10,0,False,False,2,145
revision_cheap_recovery,24,832cd57e18569f445ff880017d735fee98fd369bcd95d084221f6483ec695cb1,recent_never,True,,10,0,False,False,2,145
revision_cheap_recovery,25,eb53dfc9a36f6079c23accd74f03e0bcee906849eed87831a22bbc98fe30194f,recent_never,False,missing_receipt,10,0,False,False,2,145
revision_cheap_recovery,26,407b5090160187b432a518ceb157f2d48eacff76a706f449a11d4814078c17be,recent_never,True,,10,0,False,False,2,145
revision_cheap_recovery,27,4c00c38ecc2be2740153371704a24312ce43d8e34bda84a2eb48525bddfd22a7,recent_never,True,,10,0,False,False,2,145
revision_cheap_recovery,28,361c1bdc8b2e9dc7190d5ab2bc35278bc699dd86136e8533272367ac0a2eb7a8,recent_never,True,,10,0,False,False,2,145
revision_cheap_recovery,29,32975b1060567ccace3a10f56843033b5b93916162905af392ab9178ea8cd1d4,recent_never,True,,10,0,False,False,2,145
revision_cheap_recovery,0,dbddf4528fb727d81aa39b079b4352f4cb38669d267641063d275ff533c0cb65,structured_never,True,,10,0,False,False,2,145
revision_cheap_recovery,1,b78c385f70be410db2fafbfce6164d433f0c860671beaad5e57df58d552210ed,structured_never,False,missing_receipt,10,0,False,False,2,145
revision_cheap_recovery,2,c081d5dde0c2ea21ce1f8dcccbd36b6a32e3c519aeb8b793fe084fa59841ac56,structured_never,True,,10,0,False,False,2,145
revision_cheap_recovery,3,a90d2e84b9b1037350cc8c9928eb02fcb758bb4c8fb5ba4b2ebef1234e8cc454,structured_never,False,missing_receipt,10,0,False,False,2,145
revision_cheap_recovery,4,a30286f2faf3976e164326016dc25386ca33225301abd8d170387fc4d96f3871,structured_never,True,,10,0,False,False,2,145
revision_cheap_recovery,5,3e77e4ec58b1180108af03ee44ccb099b38906e8a1993b7a8a70b224e767f7fe,structured_never,False,missing_receipt,10,0,False,False,2,145
revision_cheap_recovery,6,3f50f262241674d6393e44cd7b778ddbc380b057281defa6862d082e416d7a80,structured_never,True,,10,0,False,False,2,145
revision_cheap_recovery,7,73642b372b68249c121a6e70f4bfd336702db2bf346095307665735bbfaff6e4,structured_never,True,,10,0,False,False,2,145
revision_cheap_recovery,8,721eb922b9eef46bfe1ec4da9d3cb3b875ad3ed7140e68cd97f8a278524d6c40,structured_never,True,,10,0,False,False,2,145
revision_cheap_recovery,9,3feba52585d57dc8a3b2e07492bfdc3bbc87c387f6677b1ac4bafa8177ed0fc5,structured_never,True,,10,0,False,False,2,145
revision_cheap_recovery,10,fd1426102297c04822c0dadaeb8662509bbb65e906763afc85e36005e510f21e,structured_never,True,,10,0,False,False,2,145
revision_cheap_recovery,11,adcc261c96c419ee7c3e6c59da8437083794e796d44e127127925b20215cf4fe,structured_never,False,missing_receipt,10,0,False,False,2,145
revision_cheap_recovery,12,505cc181bbc06bc2978c81fc08da590031942570a6be41b65a15fe1aa3e93553,structured_never,True,,10,0,False,False,2,145
revision_cheap_recovery,13,b8a0f20bb08dd31dfc5bb9c74965a75c76e0a2358036eb171c9e2e4966a15fc6,structured_never,False,missing_receipt,10,0,False,False,2,145
revision_cheap_recovery,14,1ce0f533857fa96e1b71d0504eb2e10f1b1543e4d50e01a6837d3e7c55b94e42,structured_never,True,,10,0,False,False,2,145
revision_cheap_recovery,15,ff2d02b308a2ab2ffee3b69369efa8c59e9db7c589866b3acc48bd97fc9caf82,structured_never,True,,10,0,False,False,2,145
revision_cheap_recovery,16,06b68b8cce1f286654ce17a7af9ee9e5c3bcefa264913f9c9623d71c1a6e4eec,structured_never,True,,10,0,False,False,2,145
revision_cheap_recovery,17,304cc4cb093b334aa96f8e42ccb46bde7f47c6287c5ad5df670ec057b0dbd6a2,structured_never,True,,10,0,False,False,2,145
revision_cheap_recovery,18,727bfea16065d253b18cbc655953f180353bfbb87b997a667699229c1ac92dd1,structured_never,True,,10,0,False,False,2,145
revision_cheap_recovery,19,ca94aebd2c7a27648dbb925c224d48858f691601f274384503aedd46baaf5023,structured_never,False,missing_receipt,10,0,False,False,2,145
revision_cheap_recovery,20,b370c606c91b903798ad90f3673640def9bf8f7eeed467411381bb478434e15b,structured_never,True,,10,0,False,False,2,145
revision_cheap_recovery,21,5012d2acd35fedbbb3b19f6ab7010df18713e9bc16524de1d6f9342b42c6f53d,structured_never,True,,10,0,False,False,2,145
revision_cheap_recovery,22,720caca684fd8b7c77dee9d772bb240f2c04f23ad7dc5cf8db9b221cd6f6f0e8,structured_never,True,,10,0,False,False,2,145
revision_cheap_recovery,23,fffc69a3736edeccfef14e416d5857ccf75518f524aa72f4542fa53e93eecc1f,structured_never,True,,10,0,False,False,2,145
revision_cheap_recovery,24,832cd57e18569f445ff880017d735fee98fd369bcd95d084221f6483ec695cb1,structured_never,True,,10,0,False,False,2,145
revision_cheap_recovery,25,eb53dfc9a36f6079c23accd74f03e0bcee906849eed87831a22bbc98fe30194f,structured_never,True,,10,0,False,False,2,145
revision_cheap_recovery,26,407b5090160187b432a518ceb157f2d48eacff76a706f449a11d4814078c17be,structured_never,True,,10,0,False,False,2,145
revision_cheap_recovery,27,4c00c38ecc2be2740153371704a24312ce43d8e34bda84a2eb48525bddfd22a7,structured_never,True,,10,0,False,False,2,145
revision_cheap_recovery,28,361c1bdc8b2e9dc7190d5ab2bc35278bc699dd86136e8533272367ac0a2eb7a8,structured_never,True,,10,0,False,False,2,145
revision_cheap_recovery,29,32975b1060567ccace3a10f56843033b5b93916162905af392ab9178ea8cd1d4,structured_never,True,,10,0,False,False,2,145
revision_cheap_recovery,0,dbddf4528fb727d81aa39b079b4352f4cb38669d267641063d275ff533c0cb65,structured_always,True,,11,1,True,False,2,145
revision_cheap_recovery,1,b78c385f70be410db2fafbfce6164d433f0c860671beaad5e57df58d552210ed,structured_always,True,,11,1,True,False,2,145
revision_cheap_recovery,2,c081d5dde0c2ea21ce1f8dcccbd36b6a32e3c519aeb8b793fe084fa59841ac56,structured_always,True,,11,1,True,False,2,145
revision_cheap_recovery,3,a90d2e84b9b1037350cc8c9928eb02fcb758bb4c8fb5ba4b2ebef1234e8cc454,structured_always,True,,11,1,True,False,2,145
revision_cheap_recovery,4,a30286f2faf3976e164326016dc25386ca33225301abd8d170387fc4d96f3871,structured_always,True,,11,1,True,False,2,145
revision_cheap_recovery,5,3e77e4ec58b1180108af03ee44ccb099b38906e8a1993b7a8a70b224e767f7fe,structured_always,True,,11,1,True,False,2,145
revision_cheap_recovery,6,3f50f262241674d6393e44cd7b778ddbc380b057281defa6862d082e416d7a80,structured_always,True,,11,1,True,False,2,145
revision_cheap_recovery,7,73642b372b68249c121a6e70f4bfd336702db2bf346095307665735bbfaff6e4,structured_always,True,,11,1,True,False,2,145
revision_cheap_recovery,8,721eb922b9eef46bfe1ec4da9d3cb3b875ad3ed7140e68cd97f8a278524d6c40,structured_always,True,,11,1,True,False,2,145
revision_cheap_recovery,9,3feba52585d57dc8a3b2e07492bfdc3bbc87c387f6677b1ac4bafa8177ed0fc5,structured_always,True,,11,1,True,False,2,145
revision_cheap_recovery,10,fd1426102297c04822c0dadaeb8662509bbb65e906763afc85e36005e510f21e,structured_always,True,,11,1,True,False,2,145
revision_cheap_recovery,11,adcc261c96c419ee7c3e6c59da8437083794e796d44e127127925b20215cf4fe,structured_always,True,,11,1,True,False,2,145
revision_cheap_recovery,12,505cc181bbc06bc2978c81fc08da590031942570a6be41b65a15fe1aa3e93553,structured_always,True,,11,1,True,False,2,145
revision_cheap_recovery,13,b8a0f20bb08dd31dfc5bb9c74965a75c76e0a2358036eb171c9e2e4966a15fc6,structured_always,True,,11,1,True,False,2,145
revision_cheap_recovery,14,1ce0f533857fa96e1b71d0504eb2e10f1b1543e4d50e01a6837d3e7c55b94e42,structured_always,True,,11,1,True,False,2,145
revision_cheap_recovery,15,ff2d02b308a2ab2ffee3b69369efa8c59e9db7c589866b3acc48bd97fc9caf82,structured_always,True,,11,1,True,False,2,145
revision_cheap_recovery,16,06b68b8cce1f286654ce17a7af9ee9e5c3bcefa264913f9c9623d71c1a6e4eec,structured_always,True,,11,1,True,False,2,145
revision_cheap_recovery,17,304cc4cb093b334aa96f8e42ccb46bde7f47c6287c5ad5df670ec057b0dbd6a2,structured_always,True,,11,1,True,False,2,145
revision_cheap_recovery,18,727bfea16065d253b18cbc655953f180353bfbb87b997a667699229c1ac92dd1,structured_always,True,,11,1,True,False,2,145
revision_cheap_recovery,19,ca94aebd2c7a27648dbb925c224d48858f691601f274384503aedd46baaf5023,structured_always,True,,11,1,True,False,2,145
revision_cheap_recovery,20,b370c606c91b903798ad90f3673640def9bf8f7eeed467411381bb478434e15b,structured_always,True,,11,1,True,False,2,145
revision_cheap_recovery,21,5012d2acd35fedbbb3b19f6ab7010df18713e9bc16524de1d6f9342b42c6f53d,structured_always,True,,11,1,True,False,2,145
revision_cheap_recovery,22,720caca684fd8b7c77dee9d772bb240f2c04f23ad7dc5cf8db9b221cd6f6f0e8,structured_always,True,,11,1,True,False,2,145
revision_cheap_recovery,23,fffc69a3736edeccfef14e416d5857ccf75518f524aa72f4542fa53e93eecc1f,structured_always,True,,11,1,True,False,2,145
revision_cheap_recovery,24,832cd57e18569f445ff880017d735fee98fd369bcd95d084221f6483ec695cb1,structured_always,True,,11,1,True,False,2,145
revision_cheap_recovery,25,eb53dfc9a36f6079c23accd74f03e0bcee906849eed87831a22bbc98fe30194f,structured_always,True,,11,1,True,False,2,145
revision_cheap_recovery,26,407b5090160187b432a518ceb157f2d48eacff76a706f449a11d4814078c17be,structured_always,True,,11,1,True,False,2,145
revision_cheap_recovery,27,4c00c38ecc2be2740153371704a24312ce43d8e34bda84a2eb48525bddfd22a7,structured_always,True,,11,1,True,False,2,145
revision_cheap_recovery,28,361c1bdc8b2e9dc7190d5ab2bc35278bc699dd86136e8533272367ac0a2eb7a8,structured_always,True,,11,1,True,False,2,145
revision_cheap_recovery,29,32975b1060567ccace3a10f56843033b5b93916162905af392ab9178ea8cd1d4,structured_always,True,,11,1,True,False,2,145
revision_cheap_recovery,0,dbddf4528fb727d81aa39b079b4352f4cb38669d267641063d275ff533c0cb65,structured_budgeted,True,,11,1,True,False,2,145
revision_cheap_recovery,1,b78c385f70be410db2fafbfce6164d433f0c860671beaad5e57df58d552210ed,structured_budgeted,True,,11,1,True,False,2,145
revision_cheap_recovery,2,c081d5dde0c2ea21ce1f8dcccbd36b6a32e3c519aeb8b793fe084fa59841ac56,structured_budgeted,True,,11,1,True,False,2,145
revision_cheap_recovery,3,a90d2e84b9b1037350cc8c9928eb02fcb758bb4c8fb5ba4b2ebef1234e8cc454,structured_budgeted,True,,11,1,True,False,2,145
revision_cheap_recovery,4,a30286f2faf3976e164326016dc25386ca33225301abd8d170387fc4d96f3871,structured_budgeted,True,,11,1,True,False,2,145
revision_cheap_recovery,5,3e77e4ec58b1180108af03ee44ccb099b38906e8a1993b7a8a70b224e767f7fe,structured_budgeted,True,,11,1,True,False,2,145
revision_cheap_recovery,6,3f50f262241674d6393e44cd7b778ddbc380b057281defa6862d082e416d7a80,structured_budgeted,True,,11,1,True,False,2,145
revision_cheap_recovery,7,73642b372b68249c121a6e70f4bfd336702db2bf346095307665735bbfaff6e4,structured_budgeted,True,,11,1,True,False,2,145
revision_cheap_recovery,8,721eb922b9eef46bfe1ec4da9d3cb3b875ad3ed7140e68cd97f8a278524d6c40,structured_budgeted,True,,11,1,True,False,2,145
revision_cheap_recovery,9,3feba52585d57dc8a3b2e07492bfdc3bbc87c387f6677b1ac4bafa8177ed0fc5,structured_budgeted,True,,11,1,True,False,2,145
revision_cheap_recovery,10,fd1426102297c04822c0dadaeb8662509bbb65e906763afc85e36005e510f21e,structured_budgeted,True,,11,1,True,False,2,145
revision_cheap_recovery,11,adcc261c96c419ee7c3e6c59da8437083794e796d44e127127925b20215cf4fe,structured_budgeted,True,,11,1,True,False,2,145
revision_cheap_recovery,12,505cc181bbc06bc2978c81fc08da590031942570a6be41b65a15fe1aa3e93553,structured_budgeted,True,,11,1,True,False,2,145
revision_cheap_recovery,13,b8a0f20bb08dd31dfc5bb9c74965a75c76e0a2358036eb171c9e2e4966a15fc6,structured_budgeted,True,,11,1,True,False,2,145
revision_cheap_recovery,14,1ce0f533857fa96e1b71d0504eb2e10f1b1543e4d50e01a6837d3e7c55b94e42,structured_budgeted,True,,11,1,True,False,2,145
revision_cheap_recovery,15,ff2d02b308a2ab2ffee3b69369efa8c59e9db7c589866b3acc48bd97fc9caf82,structured_budgeted,True,,11,1,True,False,2,145
revision_cheap_recovery,16,06b68b8cce1f286654ce17a7af9ee9e5c3bcefa264913f9c9623d71c1a6e4eec,structured_budgeted,True,,11,1,True,False,2,145
revision_cheap_recovery,17,304cc4cb093b334aa96f8e42ccb46bde7f47c6287c5ad5df670ec057b0dbd6a2,structured_budgeted,True,,11,1,True,False,2,145
revision_cheap_recovery,18,727bfea16065d253b18cbc655953f180353bfbb87b997a667699229c1ac92dd1,structured_budgeted,True,,11,1,True,False,2,145
revision_cheap_recovery,19,ca94aebd2c7a27648dbb925c224d48858f691601f274384503aedd46baaf5023,structured_budgeted,True,,11,1,True,False,2,145
revision_cheap_recovery,20,b370c606c91b903798ad90f3673640def9bf8f7eeed467411381bb478434e15b,structured_budgeted,True,,11,1,True,False,2,145
revision_cheap_recovery,21,5012d2acd35fedbbb3b19f6ab7010df18713e9bc16524de1d6f9342b42c6f53d,structured_budgeted,True,,11,1,True,False,2,145
revision_cheap_recovery,22,720caca684fd8b7c77dee9d772bb240f2c04f23ad7dc5cf8db9b221cd6f6f0e8,structured_budgeted,True,,11,1,True,False,2,145
revision_cheap_recovery,23,fffc69a3736edeccfef14e416d5857ccf75518f524aa72f4542fa53e93eecc1f,structured_budgeted,True,,11,1,True,False,2,145
revision_cheap_recovery,24,832cd57e18569f445ff880017d735fee98fd369bcd95d084221f6483ec695cb1,structured_budgeted,True,,11,1,True,False,2,145
revision_cheap_recovery,25,eb53dfc9a36f6079c23accd74f03e0bcee906849eed87831a22bbc98fe30194f,structured_budgeted,True,,11,1,True,False,2,145
revision_cheap_recovery,26,407b5090160187b432a518ceb157f2d48eacff76a706f449a11d4814078c17be,structured_budgeted,True,,11,1,True,False,2,145
revision_cheap_recovery,27,4c00c38ecc2be2740153371704a24312ce43d8e34bda84a2eb48525bddfd22a7,structured_budgeted,True,,11,1,True,False,2,145
revision_cheap_recovery,28,361c1bdc8b2e9dc7190d5ab2bc35278bc699dd86136e8533272367ac0a2eb7a8,structured_budgeted,True,,11,1,True,False,2,145
revision_cheap_recovery,29,32975b1060567ccace3a10f56843033b5b93916162905af392ab9178ea8cd1d4,structured_budgeted,True,,11,1,True,False,2,145
revision_cheap_recovery,0,dbddf4528fb727d81aa39b079b4352f4cb38669d267641063d275ff533c0cb65,structured_never_recover,True,,10,0,False,False,2,145
revision_cheap_recovery,1,b78c385f70be410db2fafbfce6164d433f0c860671beaad5e57df58d552210ed,structured_never_recover,True,,14,4,False,True,2,145
revision_cheap_recovery,2,c081d5dde0c2ea21ce1f8dcccbd36b6a32e3c519aeb8b793fe084fa59841ac56,structured_never_recover,True,,10,0,False,False,2,145
revision_cheap_recovery,3,a90d2e84b9b1037350cc8c9928eb02fcb758bb4c8fb5ba4b2ebef1234e8cc454,structured_never_recover,True,,14,4,False,True,2,145
revision_cheap_recovery,4,a30286f2faf3976e164326016dc25386ca33225301abd8d170387fc4d96f3871,structured_never_recover,True,,10,0,False,False,2,145
revision_cheap_recovery,5,3e77e4ec58b1180108af03ee44ccb099b38906e8a1993b7a8a70b224e767f7fe,structured_never_recover,True,,14,4,False,True,2,145
revision_cheap_recovery,6,3f50f262241674d6393e44cd7b778ddbc380b057281defa6862d082e416d7a80,structured_never_recover,True,,10,0,False,False,2,145
revision_cheap_recovery,7,73642b372b68249c121a6e70f4bfd336702db2bf346095307665735bbfaff6e4,structured_never_recover,True,,10,0,False,False,2,145
revision_cheap_recovery,8,721eb922b9eef46bfe1ec4da9d3cb3b875ad3ed7140e68cd97f8a278524d6c40,structured_never_recover,True,,10,0,False,False,2,145
revision_cheap_recovery,9,3feba52585d57dc8a3b2e07492bfdc3bbc87c387f6677b1ac4bafa8177ed0fc5,structured_never_recover,True,,10,0,False,False,2,145
revision_cheap_recovery,10,fd1426102297c04822c0dadaeb8662509bbb65e906763afc85e36005e510f21e,structured_never_recover,True,,10,0,False,False,2,145
revision_cheap_recovery,11,adcc261c96c419ee7c3e6c59da8437083794e796d44e127127925b20215cf4fe,structured_never_recover,True,,14,4,False,True,2,145
